CustomerID,Recency,Frequency,Monetary,UniqueProducts,TotalItems,AvgOrderValue,TenureDays
15304,61,8,694.4000000000001,8,104,86.80000000000001,369
15306,64,3,1174.35,57,810,391.45,148
15307,96,1,205.3,12,37,205.3,96
15308,274,1,310.47,19,175,310.47,274
15311,1,91,60767.9,567,38194,667.7791208791209,374
15312,75,4,924.85,42,516,231.2125,354
15313,110,1,52.0,1,25,52.0,110
15314,199,1,327.97,24,313,327.97,199
15315,64,2,570.5,35,862,285.25,116
15316,327,1,165.0,1,100,165.0,327
15318,4,1,312.62,33,642,312.62,4
15319,284,1,204.5,16,175,204.5,284
15320,44,1,267.13,36,326,267.13,44
15321,71,3,2748.31,83,1181,916.1033333333334,292
15322,86,1,679.68,42,416,679.68,86
15325,104,1,162.29,47,232,162.29,104
15326,334,1,311.71,29,386,311.71,334
15327,53,1,208.75,10,116,208.75,53
15329,39,3,1049.7,51,486,349.90000000000003,172
15330,32,2,714.96,10,1312,357.48,61
15332,366,4,1661.06,29,652,415.265,370
15333,208,1,1028.56,16,344,1028.56,208
15334,157,3,351.67,67,274,117.22333333333334,173
15335,54,1,173.97,34,80,173.97,54
15339,66,2,574.07,77,416,287.035,318
15341,81,1,2020.52,17,812,2020.52,81
15342,130,1,406.09,24,283,406.09,130
15343,87,1,364.5,21,84,364.5,87
15344,1,3,563.94,21,116,187.98000000000002,74
15345,46,1,393.54,20,81,393.54,46
15346,333,1,252.42000000000002,17,144,252.42000000000002,333
15347,366,1,201.60000000000002,5,130,201.60000000000002,366
15348,72,1,158.04,9,84,158.04,72
15349,158,2,473.81,65,327,236.905,187
15350,373,1,115.65,5,51,115.65,373
15351,12,7,1960.1100000000001,157,753,280.0157142857143,370
15353,255,2,777.02,59,343,388.51,368
15355,29,2,277.05,9,45,138.525,53
15356,31,10,2766.5,215,1673,276.65,368
15358,5,22,8347.2,292,7050,379.41818181818184,366
15360,40,1,427.93,13,223,427.93,40
15361,362,1,418.92,7,336,418.92,362
15363,373,1,326.0,16,144,326.0,373
15364,96,2,913.19,29,493,456.595,254
15365,26,7,2314.32,65,1084,330.6171428571429,315
15366,75,2,602.51,37,621,301.255,358
15367,57,4,1877.59,91,1057,469.3975,275
15368,21,1,446.94000000000005,4,230,446.94000000000005,21
15370,41,7,2386.05,65,830,340.86428571428576,333
15372,137,1,2007.3999999999999,27,2924,2007.3999999999999,137
15373,8,12,2415.91,74,500,201.32583333333332,371
15374,129,1,168.0,3,126,168.0,129
15376,40,3,1233.3600000000001,100,619,411.12000000000006,222
15379,169,7,3703.29,145,2305,529.0414285714286,358
15380,9,5,1690.2600000000002,22,376,338.052,365
15381,214,2,596.85,8,171,298.425,268
15382,15,6,5955.71,193,4012,992.6183333333333,296
15384,170,2,642.41,34,596,321.205,360
15385,40,1,316.88,12,161,316.88,40
15386,186,1,394.14,31,446,394.14,186
15388,270,1,140.54,10,88,140.54,270
15389,172,1,500.0,1,400,500.0,172
15392,5,4,1535.53,74,1277,383.8825,360
15393,16,2,231.86,10,150,115.93,281
15394,10,4,2183.54,54,910,545.885,359
15395,326,1,107.45,7,17,107.45,326
15396,113,1,288.18,14,122,288.18,113
15397,290,1,94.0,6,20,94.0,290
15398,16,2,1345.53,60,769,672.765,78
15399,1,3,815.77,45,611,271.92333333333335,79
15400,92,5,716.2,10,390,143.24,279
15402,149,2,626.77,35,694,313.385,196
15405,189,1,349.1,8,193,349.1,189
15406,31,2,510.71000000000004,51,254,255.35500000000002,301
15407,34,4,1056.44,142,558,264.11,305
15408,264,1,267.18,34,106,267.18,264
15410,84,8,3450.84,48,1200,431.355,262
15411,26,4,1358.88,86,530,339.72,183
15412,171,1,190.53,10,108,190.53,171
15414,10,3,774.9000000000001,37,443,258.3,242
15415,313,1,572.8100000000001,46,575,572.8100000000001,313
15416,65,4,3984.32,165,2090,996.08,283
15417,85,1,508.8,28,284,508.8,85
15419,25,1,135.86,8,230,135.86,25
15421,59,4,950.36,40,500,237.59,310
15422,323,2,97.7,6,38,48.85,323
15423,38,1,43.5,2,101,43.5,38
15424,254,2,383.34,17,554,191.67,254
15426,19,5,1447.39,217,674,289.478,369
15427,33,3,1483.14,233,1013,494.38000000000005,47
15428,15,1,93.78,6,102,93.78,15
15429,27,2,397.35,77,380,198.675,75
15432,23,1,171.19,10,65,171.19,23
15433,214,2,533.3,40,534,266.65,267
15434,8,5,1041.48,40,647,208.296,200
15435,22,1,149.29,29,54,149.29,22
15436,12,3,1122.53,243,613,374.1766666666667,234
15437,262,1,200.16,44,79,200.16,262
15438,131,1,156.57999999999998,25,59,156.57999999999998,131
15440,55,3,383.68,50,197,127.89333333333333,209
15442,249,1,594.0,2,120,594.0,249
15443,2,7,3236.91,237,1663,462.4157142857143,320
15444,9,2,1418.26,191,764,709.13,40
15445,264,1,113.5,5,58,113.5,264
15447,331,1,155.17,9,85,155.17,331
15448,313,1,494.64,28,232,494.64,313
15449,26,3,974.52,47,812,324.84,262
15450,30,1,429.84,30,376,429.84,30
15452,30,3,538.73,47,283,179.57666666666668,264
15453,2,7,1388.37,169,845,198.3385714285714,188
15454,362,1,179.1,23,86,179.1,362
15456,283,3,447.22,48,660,149.07333333333335,359
15457,262,1,237.07,56,132,237.07,262
15458,25,1,161.64,7,156,161.64,25
15460,354,1,216.76,53,109,216.76,354
15462,94,3,234.6,9,172,78.2,187
15463,29,1,126.14,7,106,126.14,29
15464,338,1,1048.85,155,350,1048.85,338
15465,20,18,7354.62,43,1257,408.59,370
15466,85,1,334.53,56,246,334.53,85
15467,9,3,524.88,41,310,174.96,152
15468,51,2,467.51,24,155,233.755,51
15469,50,2,538.55,24,153,269.275,120
15471,2,1,469.48,67,266,469.48,2
15472,113,1,371.56,76,251,371.56,113
15473,14,7,1771.2,4,672,253.02857142857144,61
15475,77,1,454.10999999999996,29,319,454.10999999999996,77
15478,40,2,1441.42,34,585,720.71,57
15480,116,1,905.5,45,303,905.5,116
15482,16,12,11054.96,46,5020,921.2466666666666,359
15483,161,4,233.81,74,295,58.4525,267
15484,1,4,3594.31,135,3152,898.5775,78
15485,30,3,2575.0,59,1306,858.3333333333334,373
15488,93,1,91.32000000000001,2,73,91.32000000000001,93
15489,23,3,1134.28,47,608,378.0933333333333,211
15491,95,6,3100.09,108,1646,516.6816666666667,236
15492,28,2,659.4599999999999,32,483,329.72999999999996,74
15493,33,5,2001.8,177,560,400.36,271
15494,21,2,1299.23,120,1148,649.615,121
15497,18,2,1262.2,13,624,631.1,320
15498,3,27,13316.4,360,6105,493.2,367
15500,8,4,1131.56,64,572,282.89,81
15502,16,12,10384.93,164,4236,865.4108333333334,369
15503,363,1,147.09,66,74,147.09,363
15504,81,1,52.83,13,33,52.83,81
15505,53,5,3610.96,90,2390,722.192,155
15506,23,3,979.26,121,848,326.42,139
15507,172,1,492.36,41,162,492.36,172
15508,189,6,1000.27,78,440,166.71166666666667,235
15510,331,1,250.0,1,2,250.0,331
15511,12,5,909.23,117,271,181.846,85
15512,156,2,121.0,7,68,60.5,360
15513,33,19,14758.220000000001,183,5709,776.7484210526317,374
15514,12,11,4139.46,96,2160,376.31454545454545,364
15516,45,3,62.43,15,27,20.81,47
15517,233,1,267.03,27,293,267.03,233
15518,64,8,1942.45,135,1273,242.80625,332
15520,2,1,343.5,18,314,343.5,2
15521,40,8,3000.2,116,1836,375.025,255
15522,33,2,398.84,47,573,199.42,88
15523,84,1,412.01000000000005,10,132,412.01000000000005,84
15524,25,1,440.0,1,4,440.0,25
15525,2,3,825.92,133,416,275.3066666666667,373
15526,33,2,148.44,4,24,74.22,33
15527,19,8,2429.78,127,992,303.7225,354
15528,254,1,229.33,26,123,229.33,254
15529,23,11,3995.23,415,3496,363.20272727272726,367
15530,22,4,1502.35,90,950,375.5875,247
15531,8,2,2007.44,196,1105,1003.72,30
15532,25,4,1580.93,205,521,395.2325,358
15533,19,3,807.57,73,289,269.19,89
15535,173,4,536.4,55,143,134.1,328
15537,163,1,110.92,24,29,110.92,163
15539,7,1,538.46,41,410,538.46,7
15540,11,1,213.3,15,200,213.3,11
15541,114,1,85.13000000000001,29,49,85.13000000000001,114
15543,288,1,127.86,26,86,127.86,288
15544,9,9,3546.71,122,3109,394.0788888888889,373
15545,54,2,292.71999999999997,78,163,146.35999999999999,371
15547,7,14,4954.84,441,4032,353.9171428571429,362
15549,77,3,1693.26,104,698,564.42,316
15550,4,4,575.63,43,295,143.9075,302
15551,37,1,436.06,29,218,436.06,37
15552,217,1,90.12,17,60,90.12,217
15553,60,1,437.23,51,451,437.23,60
15554,278,1,217.2,14,74,217.2,278
15555,12,16,4805.17,401,4439,300.323125,369
15556,24,1,279.77,31,236,279.77,24
15557,29,1,473.65000000000003,16,219,473.65000000000003,29
15561,12,4,800.59,27,267,200.1475,216
15562,352,1,134.55,1,39,134.55,352
15563,22,4,1400.44,88,1501,350.11,359
15565,50,2,173.16,8,60,86.58,71
15567,19,1,186.01,7,223,186.01,19
15568,3,3,758.29,27,461,252.76333333333332,73
15569,104,5,1375.71,27,666,275.142,332
15570,7,12,4165.52,231,2067,347.1266666666667,369
15571,12,4,650.4300000000001,47,264,162.60750000000002,78
15572,5,7,2552.86,166,1229,364.69428571428574,278
15573,32,2,607.45,88,363,303.725,86
15574,178,4,702.25,131,349,175.5625,372
15576,38,1,940.6700000000001,43,404,940.6700000000001,38
15577,151,3,258.88,39,89,86.29333333333334,305
15578,162,1,127.1,13,52,127.1,162
15579,69,2,348.6,45,120,174.3,314
15581,121,13,3679.9700000000003,134,286,283.0746153846154,366
15582,25,3,682.9100000000001,39,453,227.63666666666668,220
15584,24,4,725.11,89,314,181.2775,162
15585,177,1,455.3,31,320,455.3,177
15587,50,4,913.6800000000001,3,312,228.42000000000002,352
15589,256,3,478.53000000000003,28,243,159.51000000000002,311
15592,47,1,388.58,24,354,388.58,47
15593,71,1,199.8,5,60,199.8,71
15594,16,5,1771.78,85,983,354.356,235
15596,101,5,1406.59,51,561,281.318,365
15597,35,1,324.57,22,279,324.57,35
15598,53,1,240.68,14,160,240.68,53
15599,27,2,761.74,50,718,380.87,204
15601,11,14,6776.56,230,4983,484.04,373
15602,8,9,1297.8700000000001,30,1137,144.20777777777778,368
15603,79,1,48.480000000000004,2,96,48.480000000000004,79
15604,52,1,216.39,17,159,216.39,52
15605,36,5,1198.23,61,441,239.64600000000002,373
15606,61,9,2920.16,48,892,324.4622222222222,325
15607,337,1,104.76,13,202,104.76,337
15608,28,4,1093.68,59,714,273.42,121
15609,184,1,298.48,16,148,298.48,184
15610,52,1,112.46000000000001,6,66,112.46000000000001,52
15611,10,13,1591.45,23,504,122.41923076923078,335
15612,36,2,195.15,4,52,97.575,62
15615,10,23,10399.74,184,5508,452.1626086956522,359
15618,33,4,776.851,39,454,194.21275,137
15619,11,1,336.40000000000003,3,136,336.40000000000003,11
15620,57,3,1553.18,92,915,517.7266666666667,358
15621,4,4,1293.03,11,501,323.2575,22
15622,43,9,3709.56,169,1674,412.17333333333335,282
15623,141,1,301.03,19,125,301.03,141
15624,117,4,588.13,26,357,147.0325,256
15625,104,4,1534.26,44,1188,383.565,235
15626,75,2,675.8,49,766,337.9,330
15628,5,9,2870.2400000000002,85,1894,318.91555555555556,367
15630,45,2,1186.35,57,800,593.175,205
15632,16,8,3285.31,107,2109,410.66375,275
15634,17,1,243.55,15,99,243.55,17
15636,90,2,724.76,20,284,362.38,282
15637,53,1,223.36,15,128,223.36,53
15639,134,1,425.32,25,323,425.32,134
15640,4,15,12515.66,240,6607,834.3773333333334,372
15641,105,4,1887.2,102,1562,471.8,359
15643,192,3,664.0,31,246,221.33333333333334,282
15644,166,4,813.0,166,557,203.25,261
15645,19,1,612.01,50,256,612.01,19
15646,158,3,447.64000000000004,35,394,149.21333333333334,372
15648,204,2,657.35,23,221,328.675,267
15649,336,2,816.0,1,192,408.0,368
15651,37,3,646.3,27,479,215.4333333333333,261
15652,91,1,337.74,21,208,337.74,91
15653,93,2,877.4399999999999,4,1200,438.71999999999997,116
15654,9,2,922.53,15,475,461.265,26
15655,243,1,560.67,34,324,560.67,243
15656,45,4,748.5,46,343,187.125,284
15657,23,1,30.0,1,24,30.0,23
15658,190,5,1024.1000000000001,40,242,204.82000000000002,373
15659,44,1,306.45,11,111,306.45,44
15660,25,9,1600.86,55,1050,177.87333333333333,366
15661,317,2,309.8,4,236,154.9,339
15663,106,1,138.14,9,106,138.14,106
15664,51,1,386.43,17,157,386.43,51
15665,168,2,2242.01,92,1666,1121.005,243
15667,40,1,301.32,13,240,301.32,40
15668,218,1,76.32000000000001,1,72,76.32000000000001,218
15669,40,4,684.34,31,342,171.085,264
15670,297,1,173.05,12,91,173.05,297
15671,19,7,2657.13,52,1699,379.59000000000003,271
15673,88,4,2881.02,107,1514,720.255,327
15674,73,5,2446.6,88,1275,489.32,255
15675,81,3,323.69,20,527,107.89666666666666,280
15676,19,3,3435.76,191,2252,1145.2533333333333,284
15677,49,1,657.23,33,319,657.23,49
15678,53,1,352.7,12,184,352.7,53
15679,24,4,781.28,98,1170,195.32,183
15680,9,3,1333.68,61,952,444.56,366
15681,25,5,1426.16,32,816,285.232,280
15683,117,1,193.75,10,131,193.75,117
15687,9,9,2993.1,119,1310,332.56666666666666,330
15689,120,2,254.1,8,84,127.05,362
15690,4,2,239.76,19,408,119.88,101
15691,252,1,136.8,2,72,136.8,252
15692,28,1,191.04,12,138,191.04,28
15694,1,14,6479.4,42,1677,462.8142857142857,373
15695,267,2,409.98,22,212,204.99,267
15696,33,8,2736.46,140,1028,342.0575,327
15699,18,1,309.65,18,113,309.65,18
15700,172,2,696.68,85,357,348.34,173
15701,2,4,1542.14,193,923,385.535,111
15703,265,1,211.5,5,66,211.5,265
15704,140,4,2293.62,79,1028,573.405,216
15705,201,1,143.1,6,62,143.1,201
15706,64,4,1060.56,50,321,265.14,116
15707,35,4,945.58,126,605,236.395,86
15708,41,7,3364.2400000000002,124,1267,480.6057142857143,370
15709,284,1,133.25,6,121,133.25,284
15712,9,5,1072.3600000000001,41,486,214.47200000000004,288
15713,143,2,356.7,18,150,178.35,366
15714,12,2,330.88,34,187,165.44,78
15716,146,4,1118.81,101,744,279.7025,370
15717,234,1,150.3,7,70,150.3,234
15719,33,13,5045.61,299,2725,388.1238461538461,338
15720,24,1,598.73,128,281,598.73,24
15721,12,1,507.08,80,409,507.08,12
15722,36,5,2222.56,45,1026,444.512,291
15723,365,1,203.1,37,87,203.1,365
15724,201,2,218.25,11,73,109.125,285
15725,15,1,415.25,32,221,415.25,15
15727,17,7,5178.96,213,3065,739.8514285714285,359
15729,213,1,85.0,5,28,85.0,213
15730,66,3,1120.88,68,689,373.6266666666667,207
15732,212,2,294.12,13,215,147.06,372
15733,283,1,162.3,10,62,162.3,283
15734,115,2,1339.45,25,346,669.725,200
15737,15,8,1205.1200000000001,60,599,150.64000000000001,243
15738,19,16,4812.42,46,2982,300.77625,373
15739,66,1,449.12,8,472,449.12,66
15740,49,1,154.88,9,152,154.88,49
15743,16,4,784.46,59,216,196.115,185
15744,78,1,34.8,3,120,34.8,78
15745,19,4,1094.59,57,421,273.6475,236
15746,134,1,196.88,28,178,196.88,134
15747,13,3,974.04,52,480,324.68,173
15748,40,1,149.31,19,51,149.31,40
15749,235,3,44534.3,5,18028,14844.766666666668,332
15750,3,8,2465.48,214,1786,308.185,367
15752,40,7,2637.38,236,1978,376.7685714285714,373
15753,305,1,79.2,1,144,79.2,305
15754,51,3,458.57,24,199,152.85666666666665,247
15755,10,6,2364.25,127,1427,394.0416666666667,295
15756,61,4,532.96,160,242,133.24,249
15757,66,2,714.42,43,491,357.21,218
15758,25,1,205.25,9,47,205.25,25
15759,218,3,253.04,5,60,84.34666666666666,358
15762,65,2,583.75,37,251,291.875,77
15763,32,2,1086.92,58,271,543.46,78
15764,88,6,3279.97,150,2050,546.6616666666666,277
15766,64,1,315.06,11,170,315.06,64
15768,116,3,621.8299999999999,23,244,207.27666666666664,226
15769,7,26,56252.72,26,29672,2163.566153846154,371
15773,6,1,635.6800000000001,10,311,635.6800000000001,6
15774,69,1,270.8,25,87,270.8,69
15775,245,1,104.9,7,68,104.9,245
15776,133,1,241.62,18,138,241.62,133
15777,241,4,1047.11,18,378,261.7775,361
15780,184,3,475.28000000000003,26,220,158.42666666666668,358
15781,25,3,345.46,20,180,115.15333333333332,306
15782,10,3,2614.7400000000002,34,864,871.58,89
15783,11,1,246.3,14,212,246.3,11
15785,33,5,2328.9700000000003,58,1612,465.79400000000004,295
15786,46,3,4932.2,257,3364,1644.0666666666666,114
15787,26,3,948.05,156,540,316.01666666666665,61
15789,358,1,351.3,25,438,351.3,358
15790,10,1,220.85,34,114,220.85,10
15791,44,2,1612.69,66,731,806.345,204
15793,15,3,965.61,6,553,321.87,269
15795,150,1,610.01,42,581,610.01,150
15796,1,8,2711.56,70,861,338.945,302
15797,113,4,2207.4,8,873,551.85,319
15799,76,3,884.14,94,955,294.7133333333333,334
15800,107,2,699.08,116,335,349.54,247
15801,46,3,1063.95,61,570,354.65000000000003,110
15802,143,1,451.42,1,1,451.42,143
15803,51,1,415.82000000000005,8,290,415.82000000000005,51
15804,1,13,4206.39,170,2565,323.5684615384616,199
15805,23,17,5528.4800000000005,220,3387,325.204705882353,365
15806,46,3,784.58,24,602,261.5266666666667,277
15807,50,3,903.9,48,430,301.3,77
15808,306,4,3734.9700000000003,142,1343,933.7425000000001,369
15809,36,5,515.77,31,301,103.154,303
15810,79,4,1391.98,66,861,347.995,297
15811,22,6,2218.62,117,1071,369.77,365
15812,107,5,1801.14,36,922,360.228,318
15813,208,2,1303.9099999999999,40,603,651.9549999999999,240
15814,17,4,1945.33,63,1271,486.3325,51
15815,64,5,2100.6,33,1856,420.12,260
15819,49,4,1905.45,96,1357,476.3625,277
15820,320,1,206.98,17,128,206.98,320
15821,44,2,570.96,57,202,285.48,61
15822,3,2,885.47,28,375,442.735,359
15823,372,1,15.0,1,1,15.0,372
15825,172,1,532.94,20,220,532.94,172
15826,56,3,1654.31,64,963,551.4366666666666,211
15827,73,14,1836.0900000000001,72,882,131.14928571428572,372
15829,99,2,636.14,44,996,318.07,141
15830,38,1,576.0,39,415,576.0,38
15831,58,3,801.76,63,1105,267.25333333333333,324
15832,254,1,836.79,54,465,836.79,254
15834,70,4,2233.75,242,965,558.4375,277
15835,44,4,954.09,47,439,238.5225,331
15836,50,1,137.37,10,26,137.37,50
15837,65,1,391.98,24,189,391.98,65
15838,11,19,33643.08,54,18368,1770.6884210526316,368
15839,33,3,1048.49,56,675,349.49666666666667,148
15840,59,2,355.56,26,396,177.78,173
15841,73,4,1224.06,36,942,306.015,339
15843,304,1,118.95000000000002,8,27,118.95000000000002,304
15844,46,1,130.73999999999998,11,134,130.73999999999998,46
15845,18,8,3711.77,97,1926,463.97125,337
15847,38,2,389.27,22,449,194.635,288
15850,19,2,238.85,87,302,119.425,168
15852,187,2,160.71,22,48,80.355,197
15853,52,1,110.8,29,135,110.8,52
15854,4,12,2974.65,105,939,247.88750000000002,362
15855,137,5,712.24,59,470,142.448,264
15856,4,27,16387.57,295,11005,606.947037037037,365
15857,19,1,297.0,14,308,297.0,19
15858,16,5,1438.85,145,1167,287.77,367
15860,41,8,977.21,105,440,122.15125,369
15861,12,8,3165.36,339,2544,395.67,267
15862,8,4,832.88,142,585,208.22,374
15863,26,2,68.84,18,19,34.42,193
15864,22,6,1936.3200000000002,16,1192,322.72,316
15865,41,3,895.13,37,368,298.37666666666667,214
15866,101,1,230.53,43,126,230.53,101
15867,5,15,3812.64,302,2054,254.176,369
15869,277,2,149.64,13,175,74.82,277
15870,33,1,354.09000000000003,68,335,354.09000000000003,33
15872,15,2,360.93,101,212,180.465,15
15874,64,7,4405.88,110,2534,629.4114285714286,284
15877,2,2,493.28,122,371,246.64,18
15880,369,1,343.28000000000003,95,211,343.28000000000003,369
15881,312,5,501.39000000000004,26,260,100.278,364
15882,199,4,516.36,23,276,129.09,368
15883,2,2,396.48,42,223,198.24,33
15885,93,3,379.35,18,111,126.45,309
15886,60,1,181.09,12,147,181.09,60
15888,81,1,168.31,11,76,168.31,81
15889,157,2,446.87,79,215,223.435,369
15891,227,1,524.52,60,442,524.52,227
15894,253,2,263.55,35,168,131.775,369
15895,150,1,179.17,11,94,179.17,150
15897,194,2,222.05,17,261,111.025,194
15898,1,5,1388.88,70,570,277.776,369
15899,369,1,56.25,4,39,56.25,369
15900,24,1,351.11,44,221,351.11,24
15901,17,3,363.88,102,384,121.29333333333334,155
15903,10,7,5126.76,46,2410,732.3942857142857,295
15904,8,1,164.68,30,84,164.68,8
15906,20,7,1567.69,113,544,223.9557142857143,255
15907,4,3,967.45,175,509,322.48333333333335,210
15909,174,1,191.94,7,98,191.94,174
15910,1,8,1232.18,215,1015,154.0225,317
15912,178,2,264.62,19,185,132.31,233
15916,16,8,1528.09,124,757,191.01125,366
15917,248,1,123.1,12,42,123.1,248
15918,191,2,334.23,33,153,167.115,271
15919,20,2,639.89,103,545,319.945,369
15920,154,4,167.5,53,99,41.875,154
15921,173,1,336.03000000000003,24,166,336.03000000000003,173
15922,373,1,369.5,11,138,369.5,373
15923,373,1,127.08,21,122,127.08,373
15925,194,1,207.15,12,93,207.15,194
15930,67,1,426.63,21,139,426.63,67
15932,4,8,2495.87,93,2325,311.98375,289
15933,21,3,1107.46,63,885,369.15333333333336,87
15935,239,2,416.86,12,115,208.43,242
15937,64,1,145.35,7,73,145.35,64
15938,112,5,404.58,13,240,80.916,324
15939,90,15,6115.01,28,4728,407.6673333333334,332
15940,311,1,35.8,1,4,35.8,311
15942,134,1,337.44,14,232,337.44,134
15944,277,1,325.1,6,50,325.1,277
15945,365,1,181.0,2,52,181.0,365
15947,83,1,1708.24,29,898,1708.24,83
15948,8,2,955.24,51,567,477.62,44
15949,17,2,364.72,12,284,182.36,71
15950,32,4,1765.51,86,729,441.3775,360
15951,9,2,708.22,36,313,354.11,286
15952,34,4,806.57,65,399,201.6425,225
15953,15,8,1659.3799999999999,63,892,207.42249999999999,369
15955,24,14,4416.26,137,2135,315.44714285714286,373
15957,32,1,428.89,40,211,428.89,32
15958,74,1,104.35,7,33,104.35,74
15963,20,2,470.76,26,298,235.38,45
15965,17,4,845.64,88,453,211.41,367
15967,23,2,418.83,73,211,209.415,319
15969,3,3,666.1,20,124,222.03333333333333,186
15970,304,1,314.1,11,116,314.1,304
15971,18,12,4199.85,10,1717,349.9875,311
15973,367,1,307.82000000000005,4,106,307.82000000000005,367
15974,39,7,3442.15,141,2262,491.7357142857143,289
15975,84,1,371.01,24,243,371.01,84
15976,165,2,430.94,83,277,215.47,220
15977,17,2,1054.73,48,1016,527.365,39
15978,77,1,1098.78,49,888,1098.78,77
15980,89,3,2398.86,40,1560,799.62,254
15981,25,8,3408.48,53,1866,426.06,311
15983,22,4,1475.02,82,892,368.755,374
15984,3,10,2837.67,217,1843,283.767,368
15985,123,2,1142.42,29,1086,571.21,237
15986,30,1,168.12,14,268,168.12,30
15987,12,7,1451.28,110,1556,207.32571428571427,369
15988,19,1,158.03,26,181,158.03,19
15990,44,2,792.11,52,443,396.055,287
15992,4,1,41.989999999999995,3,17,41.989999999999995,4
15993,9,7,2797.57,335,2051,399.65285714285716,44
15994,55,1,427.07,31,177,427.07,55
15996,88,6,1060.68,103,384,176.78,366
15998,37,5,3089.97,370,2041,617.9939999999999,362
16000,3,3,12393.7,9,5110,4131.233333333334,3
16003,30,5,2735.37,82,1185,547.074,360
16005,12,4,615.39,173,300,153.8475,271
16006,211,1,101.4,8,84,101.4,211
16007,48,4,1701.94,221,1393,425.485,215
16008,24,3,478.78,29,323,159.59333333333333,205
16009,22,4,992.71,68,378,248.1775,160
16010,246,3,407.5,62,210,135.83333333333334,363
16011,8,16,3362.71,99,2042,210.169375,366
16012,35,3,1415.29,87,799,471.7633333333333,155
16013,4,47,37130.6,30,15536,790.0127659574467,371
16014,38,3,662.38,123,265,220.79333333333332,291
16015,4,3,705.39,146,909,235.13,49
16016,3,8,1508.76,156,620,188.595,367
16017,47,1,211.88,26,102,211.88,47
16018,39,2,408.90000000000003,26,190,204.45000000000002,180
16019,47,9,3786.2400000000002,133,1733,420.6933333333334,365
16020,17,3,851.01,42,487,283.67,65
16022,260,1,628.28,68,261,628.28,260
16023,46,3,719.81,90,358,239.93666666666664,266
16024,12,1,251.24,61,398,251.24,12
16025,30,1,439.65999999999997,28,338,439.65999999999997,30
16026,43,1,236.09,30,243,236.09,43
16027,92,6,934.62,11,1147,155.77,303
16029,39,63,81024.84,44,40208,1286.1085714285714,374
16030,310,1,331.24,28,283,331.24,310
16031,92,2,548.94,91,423,274.47,247
16033,6,20,8816.4,538,3539,440.82,370
16034,196,3,437.7,18,242,145.9,333
16036,87,2,758.92,55,716,379.46,263
16037,270,3,855.02,37,428,285.00666666666666,359
16038,8,3,471.78000000000003,24,244,157.26000000000002,202
16040,65,3,1313.55,57,684,437.84999999999997,269
16041,31,3,3166.4,6,1584,1055.4666666666667,141
16042,22,5,1197.27,68,755,239.454,332
16043,38,4,773.99,30,503,193.4975,318
16045,120,4,1340.7,71,897,335.175,290
16048,373,2,256.44,8,144,128.22,373
16049,40,3,1111.79,248,793,370.59666666666664,75
16050,174,1,137.9,10,278,137.9,174
16052,54,1,362.06,34,282,362.06,54
16053,33,2,1511.95,81,1793,755.975,122
16054,145,1,783.9,70,380,783.9,145
16055,221,1,134.8,8,22,134.8,221
16056,45,1,664.85,66,347,664.85,45
16057,16,7,2263.12,109,863,323.30285714285714,285
16059,66,6,1459.8600000000001,126,643,243.31000000000003,368
16062,10,4,1153.62,50,800,288.405,365
16063,260,1,335.32,23,262,335.32,260
16065,365,1,372.09,71,231,372.09,365
16066,17,5,1521.87,77,936,304.37399999999997,124
16070,22,2,852.15,32,457,426.075,32
16071,45,1,326.24,21,180,326.24,45
16072,288,1,584.3199999999999,23,140,584.3199999999999,288
16073,297,1,122.39999999999999,1,48,122.39999999999999,297
16076,3,10,2234.73,71,1435,223.473,209
16078,284,1,79.2,1,16,79.2,284
16079,17,3,1352.0,18,864,450.6666666666667,40
16080,82,2,217.16,10,128,108.58,274
16081,56,5,2806.9,175,1477,561.38,367
16083,101,2,1317.62,31,908,658.81,361
16084,299,1,436.18,38,216,436.18,299
16085,23,5,981.51,123,636,196.302,321
16086,59,5,1121.39,24,511,224.27800000000002,367
16091,155,2,315.06,16,154,157.53,199
16092,115,3,817.86,37,628,272.62,254
16093,107,1,17.0,1,20,17.0,107
16094,12,4,1078.23,48,647,269.5575,219
16096,264,1,320.62,12,155,320.62,264
16097,240,1,185.04999999999998,10,87,185.04999999999998,240
16098,88,7,2005.63,34,613,286.5185714285714,374
16099,50,3,731.9,29,434,243.96666666666667,226
16101,71,1,1290.7,76,757,1290.7,71
16102,42,3,1842.14,41,942,614.0466666666667,129
16103,7,6,1429.64,30,558,238.27333333333334,234
16104,62,1,302.36,28,123,302.36,62
16105,249,1,336.96,13,330,336.96,249
16106,66,1,108.38,6,74,108.38,66
16107,18,7,3204.1600000000003,16,1176,457.7371428571429,183
16108,85,1,842.5,48,615,842.5,85
16109,219,2,611.88,18,612,305.94,309
16110,45,3,1337.48,283,733,445.82666666666665,311
16112,143,4,195.73999999999998,15,574,48.934999999999995,339
16113,183,1,161.38,30,176,161.38,183
16114,171,1,135.75000000000003,8,43,135.75000000000003,171
16115,10,8,1667.97,169,1001,208.49625,293
16116,212,1,612.78,34,248,612.78,212
16117,190,1,232.21,30,130,232.21,190
16119,8,2,423.36,14,240,211.68,73
16120,59,4,1309.14,26,878,327.285,59
16121,57,2,867.11,170,586,433.555,216
16122,73,4,684.4200000000001,26,1128,171.10500000000002,367
16123,52,1,307.78,16,170,307.78,52
16124,317,1,249.0,11,48,249.0,317
